ticker,name,year,month,day,future_3,future_7,future_15,future_30,text_file_name,past_3,past_7,past_15,past_30
CAT,Caterpillar Inc.,2017,4,25,-4.72314847,-4.757867107,-4.677071245,-4.639544816,Caterpillar Inc._20170425,-4.33694315,-4.190638478,-4.243858386,-4.295850286
ORCL,Oracle Corp.,2017,6,21,-3.263922779,-3.474185812,-3.775368621,-4.066560452,Oracle Corp._20170621,-5.332854201,-5.041867593,-5.070200441,-4.974985542
MYL,Mylan N.V.,2017,5,10,-3.927407107,-4.155286513,-4.200427101,-4.12901417,Mylan N.V._20170510,-4.36948611,-4.079617049,-4.251237887,-4.27997989
ADS,Alliance Data Systems,2017,4,20,-5.237050156,-4.066495823,-4.224719394,-4.197919552,Alliance Data Systems_20170420,-4.901140925,-4.079693628,-4.306613041,-4.525382017
dgx,Quest Diagnostics,2017,7,25,-5.879555748,-5.19489184,-5.296152912,-5.110835695,Quest Diagnostics_20170725,-6.588114342,-5.848542915,-5.279134161,-5.102491239
T,AT&T Inc.,2017,4,25,-4.516174458,-4.744674604,-4.72181917,-4.776403456,AT&T Inc._20170425,-5.083062492,-5.37481193,-5.35823357,-5.250722128
XEC,Cimarex Energy,2017,5,10,-5.205996379,-4.747139919,-4.581140231,-4.240542877,Cimarex Energy_20170510,-3.664310909,-3.83201817,-4.037535101,-4.151868293
KMB,Kimberly-Clark,2017,4,24,-4.144916922,-4.367346774,-4.613951275,-4.823111132,Kimberly-Clark_20170424,-5.568339945,-4.953961567,-5.12953192,-5.194259503
ftv,Fortive Corp,2017,2,7,-5.259355184,-5.05935784,-4.838445941,-4.852969741,Fortive Corp_20170207,-4.859548745,-4.963223926,-4.91007028,-4.897900441
CPB,Campbell Soup,2017,2,17,-5.50869683,-5.613476261,-5.378004562,-4.857753693,Campbell Soup_20170217,-4.756540358,-4.871622077,-4.921967325,-4.887545683
LEN,Lennar Corp.,2017,6,20,-5.472605502,-4.63059942,-4.290849407,-4.483660711,Lennar Corp._20170620,-5.174934016,-4.5494968,-4.695571331,-4.537260345
ABC,AmerisourceBergen Corp,2017,5,4,-4.818838637,-5.001805963,-4.337772878,-4.478192031,AmerisourceBergen Corp_20170504,-6.135962416,-5.414394669,-4.322143158,-4.467610119
mat,Mattel Inc.,2017,7,27,-3.211797965,-3.549739621,-3.875476297,-4.010478813,Mattel Inc._20170727,-3.842164492,-3.984874779,-4.264391286,-3.971252626
chd,Church & Dwight,2017,8,3,-4.59068506,-4.504276089,-4.688542141,-4.764173086,Church & Dwight_20170803,-5.738286872,-5.024099185,-4.856849615,-4.977221465
XRX,Xerox,2017,8,1,-4.820665771,-4.479630178,-4.494480086,-4.547845436,Xerox_20170801,-5.246175107,-4.134847224,-4.478269312,-4.405180667
ABT,Abbott Laboratories,2017,10,18,-5.431576479,-5.174059968,-4.733178444,-4.763179341,Abbott Laboratories_20171018,-5.505060502,-4.621948813,-4.50584847,-4.626019984
HAS,Hasbro Inc.,2017,2,6,-5.482691327,-4.986755272,-4.808408824,-4.85300703,Hasbro Inc._20170206,-5.612041605,-3.733887799,-3.982363457,-4.114455872
ORCL,Oracle Corp.,2017,9,14,-3.417833273,-3.642348099,-3.92547825,-4.198358621,Oracle Corp._20170914,-4.934560561,-4.980936844,-5.155065986,-4.811748768
BLL,Ball Corp,2017,8,3,-4.848125169,-4.536602516,-4.62691117,-4.725425439,Ball Corp_20170803,-6.23517875,-5.692152153,-5.163553087,-5.000453538
AMD,Advanced Micro Devices Inc,2017,5,1,-2.205899665,-2.395245935,-2.543124784,-2.821146102,Advanced Micro Devices Inc_20170501,-4.134353317,-4.078114148,-3.822194688,-3.621520956
KHC,Kraft Heinz Co,2017,5,3,-5.638392147,-5.769937086,-5.291531244,-5.048971763,Kraft Heinz Co_20170503,-6.022340467,-4.91335493,-4.911258329,-5.169771317
CBS,CBS Corp.,2017,11,2,-4.970475639,-4.055151009,-4.288217353,-4.030363521,CBS Corp._20171102,-5.193843938,-4.940920533,-4.583559071,-4.358033258
VAR,Varian Medical Systems,2017,10,25,-3.782073292,-4.008459856,-4.295314721,-4.42775589,Varian Medical Systems_20171025,-5.45072163,-5.290237013,-4.756737721,-4.587198566
SLB,Schlumberger Ltd.,2017,7,21,-5.364400787,-5.318356618,-4.657658716,-4.795734519,Schlumberger Ltd._20170721,-4.357117729,-4.621828467,-4.601177105,-4.4946542
PPL,PPL Corp.,2017,2,1,-5.021425077,-5.149969983,-5.140842588,-5.096509361,PPL Corp._20170201,-4.939840652,-5.113034484,-4.993369626,-4.981690399
IT,Gartner Inc,2017,2,2,-5.435648231,-5.079561407,-4.975889909,-4.668762681,Gartner Inc_20170202,-6.774471721,-5.205210653,-4.537076834,-3.701717677
AMZN,Amazon.com Inc.,2017,4,27,-4.506622542,-4.510450404,-4.486190673,-4.521287276,Amazon.com Inc._20170427,-5.467466165,-5.386534594,-4.746573477,-4.724931206
FL,Foot Locker Inc,2017,2,24,-4.924072156,-4.975986543,-4.742486452,-4.462065517,Foot Locker Inc_20170224,-4.109884003,-4.345956244,-4.310116549,-4.525602497
STX,Seagate Technology,2017,10,23,-4.8457969,-4.352273234,-4.190275659,-4.132572603,Seagate Technology_20171023,-5.083179761,-4.467060079,-4.426527307,-4.172274353
CVX,Chevron Corp.,2017,1,27,-5.044576269,-4.566945652,-4.701751776,-4.641041035,Chevron Corp._20170127,-5.028074547,-5.275019067,-5.239450521,-5.236239201
RHI.F,Red Hat Inc.,2017,3,27,-3.667898,-3.835789926,-4.167986152,-4.372978792,Red Hat Inc._20170327,-3.97530222,-4.376653058,-4.704015717,-4.630650827
ROST,Ross Stores,2017,8,17,-2.992289066,-3.255652051,-3.58209945,-3.849786711,Ross Stores_20170817,-3.735848473,-3.952716634,-4.142401603,-4.27813331
LKQ,LKQ Corporation,2017,4,27,-5.982983803,-4.928765685,-5.064861156,-4.76611015,LKQ Corporation_20170427,-6.645013914,-5.24257714,-4.613365663,-4.636283495
xel,Xcel Energy Inc,2017,7,27,-4.954115905,-5.135744454,-5.130715768,-5.331612295,Xcel Energy Inc_20170727,-4.631935546,-4.865545199,-5.101521213,-5.067914524
ipg,Interpublic Group,2017,4,21,-4.748463212,-4.488851634,-4.618387347,-4.670234781,Interpublic Group_20170421,-5.065909888,-4.726741353,-4.864443122,-4.852266164
KMB,Kimberly-Clark,2017,7,25,-4.153771282,-4.451056418,-4.738740554,-4.807119162,Kimberly-Clark_20170725,-4.601575463,-4.945400781,-4.915125425,-4.771048176
DISH,Dish Network,2017,8,3,-6.390226628,-4.620697003,-4.55579822,-4.360428361,Dish Network_20170803,-3.984137651,-4.386457011,-4.538060972,-4.536119238
DLR,Digital Realty Trust Inc,2017,4,27,-4.491911912,-4.523993704,-4.731803748,-4.612917227,Digital Realty Trust Inc_20170427,-5.434105885,-5.068595326,-5.01399665,-4.799968951
AMD,Advanced Micro Devices Inc,2017,10,24,-2.9136696,-3.030630678,-3.073102774,-3.317738702,Advanced Micro Devices Inc_20171024,-4.248327104,-4.599868627,-4.050871629,-3.835576362
ABC,AmerisourceBergen Corp,2017,11,2,-4.629432581,-4.895218299,-4.175271603,-4.208263141,AmerisourceBergen Corp_20171102,-5.355028179,-4.060209749,-4.125704381,-4.089073534
PLD,Prologis,2017,7,18,-4.984151256,-4.470466904,-4.649100625,-4.557794854,Prologis_20170718,-5.124090729,-4.78978264,-4.613943618,-4.646006462
BDX,Becton Dickinson,2017,8,3,-5.171728323,-5.000326646,-4.914905552,-4.718482676,Becton Dickinson_20170803,-7.111280146,-5.788631937,-5.135090704,-5.040143387
dva,DaVita Inc.,2017,5,2,-3.785323938,-3.889128935,-3.801006756,-3.969810975,DaVita Inc._20170502,-6.427547721,-5.245300565,-4.944774534,-4.80740627
rl,Polo Ralph Lauren Corp.,2017,11,2,-4.628310782,-4.114094197,-4.24396078,-3.977545293,Polo Ralph Lauren Corp._20171102,-4.235019482,-4.378190946,-4.180290545,-4.355792534
COO,The Cooper Companies,2017,8,31,-3.418713524,-3.632788501,-3.692463995,-3.935447359,The Cooper Companies_20170831,-5.3827108,-5.163829295,-5.039274504,-4.902038592
HOLx,Hologic,2017,2,1,-4.161926158,-4.144269381,-4.31073183,-4.471716095,Hologic_20170201,-4.624431172,-4.591518551,-4.680916111,-4.873758616
AXP,American Express Co,2017,7,19,-5.394485185,-4.754548986,-5.052000082,-4.924602353,American Express Co_20170719,-6.175964924,-5.619050664,-5.091869931,-5.209539299
DIS,The Walt Disney Company,2017,5,9,-4.582780748,-4.762163203,-4.787497354,-4.781985452,The Walt Disney Company_20170509,-5.177250751,-4.741022342,-4.773386276,-5.030608814
VLO,Valero Energy,2017,7,27,-3.897926106,-4.281359305,-4.352372192,-4.40256851,Valero Energy_20170727,-4.894657886,-5.040379359,-4.733537711,-4.509940251
EBAY,eBay Inc.,2017,4,19,-4.19008229,-4.00039251,-4.29046713,-4.296584031,eBay Inc._20170419,-4.970138274,-5.020496473,-4.997659619,-4.889900168
hal,Halliburton Co.,2017,10,23,-4.658879419,-4.242730772,-4.166470497,-4.161117883,Halliburton Co._20171023,-5.202546486,-5.10257763,-4.872980936,-4.631469431
CELG,Celgene Corp.,2017,10,26,-3.951315696,-4.018258987,-4.095812836,-4.216517181,Celgene Corp._20171026,-4.571950698,-3.269315766,-3.557596751,-3.80903789
ADM,Archer-Daniels-Midland Co,2017,10,31,-6.140239066,-4.890786956,-4.888785715,-4.478295317,Archer-Daniels-Midland Co_20171031,-5.36302234,-5.242725307,-5.033849394,-5.027426247
CBS,CBS Corp.,2017,8,7,-4.595381263,-4.732427191,-4.620340236,-4.191043853,CBS Corp._20170807,-4.701950221,-4.333733516,-4.440125757,-4.387798225
CSCO,Cisco Systems,2017,2,15,-4.818169008,-4.752045715,-4.915128907,-5.052300059,Cisco Systems_20170215,-5.112748532,-5.03507821,-4.853177871,-4.995422527
AKAM,Akamai Technologies Inc,2017,5,2,-2.653000218,-2.943569941,-3.239604622,-3.484017062,Akamai Technologies Inc_20170502,-3.648263784,-3.980687251,-4.320366226,-4.146263419
CAT,Caterpillar Inc.,2017,1,26,-4.067328397,-4.453204024,-4.30987892,-4.142744162,Caterpillar Inc._20170126,-4.632950525,-4.586017391,-4.650541648,-4.529943015
VTR,Ventas Inc,2017,10,27,-4.797219563,-5.043175534,-5.082282769,-4.778736661,Ventas Inc_20171027,-6.017046793,-5.518040975,-5.529554251,-4.98931089
DISH,Dish Network,2017,5,1,-3.87254304,-3.934523441,-4.221955466,-4.309426085,Dish Network_20170501,-4.230056181,-4.207489698,-3.790179021,-4.072423483
VMC,Vulcan Materials,2017,8,2,-4.156023527,-4.323488919,-4.274785742,-4.061795573,Vulcan Materials_20170802,-4.30168937,-4.460671751,-4.463889609,-4.388723661
TWTR,"Twitter, Inc.",2017,7,27,-3.923282756,-4.145048258,-4.21897639,-4.232081611,"Twitter, Inc._20170727",-4.955559385,-4.332690634,-4.221120981,-4.087536862
DRI,Darden Restaurants,2017,9,26,-4.621437231,-4.807100362,-4.70575411,-4.802733898,Darden Restaurants_20170926,-5.319264967,-4.904296087,-4.141513041,-4.254535682
CDNS,Cadence Design Systems,2017,7,24,-3.882209285,-3.96915458,-4.242865052,-4.354290944,Cadence Design Systems_20170724,-4.679548835,-4.886479254,-4.812401077,-4.662205573
WM,Waste Management Inc.,2017,2,16,-5.0100669,-5.140894203,-5.193681448,-5.127539607,Waste Management Inc._20170216,-5.905188517,-6.074281297,-5.643545295,-5.517319619
LMT,Lockheed Martin Corp.,2017,10,24,-5.038498315,-4.843611696,-4.882952693,-4.823344081,Lockheed Martin Corp._20171024,-5.715932608,-5.163699102,-5.354089147,-5.307496201
MSI,Motorola Solutions Inc.,2017,5,4,-4.262775,-4.438293655,-4.370239311,-4.448969462,Motorola Solutions Inc._20170504,-5.711331108,-5.505289767,-5.058890668,-4.979244817
GD,General Dynamics,2017,4,26,-5.813914598,-5.457436312,-5.10279349,-4.944986211,General Dynamics_20170426,-5.322413386,-4.953081594,-4.981004104,-4.779480708
RHI.F,Red Hat Inc.,2017,12,19,-3.450417956,-3.766556474,-3.926252633,-4.070085571,Red Hat Inc._20171219,-4.855447522,-4.73608211,-3.947087824,-4.135834646
SLB,Schlumberger Ltd.,2017,4,21,-5.361092833,-5.111570169,-4.826982102,-4.642555484,Schlumberger Ltd._20170421,-4.81261044,-4.595246669,-4.796655873,-4.736076716
HD,Home Depot,2017,2,21,-5.292041162,-5.058316265,-5.266499011,-5.257034411,Home Depot_20170221,-5.076781827,-5.264661195,-5.050398134,-5.033018062
LLY,Lilly (Eli) & Co.,2017,1,31,-5.377176436,-5.301331674,-5.047886096,-4.839240963,Lilly (Eli) & Co._20170131,-4.787705682,-4.763667241,-4.542880024,-4.289247942
K,Kellogg Co.,2017,10,31,-4.869301226,-4.02975143,-4.022940883,-4.24967233,Kellogg Co._20171031,-4.574864086,-4.85798615,-4.753467245,-4.515928942
WU,Western Union Co,2017,11,2,-4.567364361,-3.857475961,-4.191644878,-4.43728334,Western Union Co_20171102,-4.156129498,-4.458202322,-4.592703526,-4.72206497
HPQ,HP Inc.,2017,11,21,-3.789277297,-3.931787032,-4.224787182,-4.402430088,HP Inc._20171121,-5.576962731,-4.905687269,-5.067423995,-4.319580409
D,Dominion Energy,2017,5,4,-4.548280149,-4.941581597,-4.930335211,-5.043429262,Dominion Energy_20170504,-5.247471622,-5.493327153,-5.301144562,-5.383016769
HLT,Hilton Worldwide Holdings Inc,2017,2,15,-5.62970417,-4.884499704,-4.853047844,-4.633667326,Hilton Worldwide Holdings Inc_20170215,-5.531024782,-5.416720553,-5.120839211,-4.649849206
EQIX,Equinix,2017,11,1,-3.852824828,-3.956524508,-4.261767145,-4.127550795,Equinix_20171101,-6.656065401,-4.511833687,-4.543688633,-4.665136426
ADBE,Adobe Systems Inc,2017,3,16,-3.833253871,-4.251259646,-4.573729423,-4.820141199,Adobe Systems Inc_20170316,-5.502100659,-5.371066547,-5.11636166,-5.120199974
PPG,PPG Industries,2017,1,19,-6.577089264,-4.82926261,-4.701979286,-4.902801595,PPG Industries_20170119,-5.151307176,-5.347865067,-4.680014327,-4.668635337
REGN,Regeneron,2017,8,3,-6.241422461,-4.246454749,-4.391704128,-3.963386762,Regeneron_20170803,-3.803686182,-4.039035164,-4.008072887,-3.909083671
VZ,Verizon Communications,2017,1,24,-4.640289268,-4.940718867,-4.870655755,-4.826996809,Verizon Communications_20170124,-5.247169413,-5.208928825,-4.748391466,-4.805068766
TAP,Molson Coors Brewing Company,2017,8,2,-5.932917597,-5.132372641,-5.075087191,-4.870842706,Molson Coors Brewing Company_20170802,-5.789228083,-5.490027513,-5.117768792,-5.114533261
BAX,Baxter International Inc.,2017,7,26,-4.832285491,-4.675082434,-4.830503395,-4.913246559,Baxter International Inc._20170726,-5.383046632,-5.106898955,-4.970166003,-4.794277885
sna,Snap-On Inc.,2017,2,2,-4.404792159,-4.627499274,-4.742889454,-4.747905706,Snap-On Inc._20170202,-5.345512625,-4.823493993,-4.822311453,-4.877501935
KR,Kroger Co.,2017,3,2,-4.573957414,-4.393574125,-4.403071194,-4.48825359,Kroger Co._20170302,-4.106384091,-4.132617343,-4.248263829,-4.350845285
VAR,Varian Medical Systems,2017,1,25,-3.268420321,-3.57685883,-3.897404666,-4.156808838,Varian Medical Systems_20170125,-6.402930926,-5.417825751,-5.065753964,-5.028359792
msci,MSCI Inc,2017,5,4,-4.250310029,-4.560481654,-4.657556691,-4.68948068,MSCI Inc_20170504,-4.899942315,-5.171026229,-4.901555464,-5.011893533
ITW,Illinois Tool Works,2017,10,23,-4.564246124,-4.603796819,-4.827434735,-4.551585215,Illinois Tool Works_20171023,-5.324734664,-5.200246225,-5.17934074,-5.229686046
MOS,The Mosaic Company,2017,5,2,-3.713717317,-3.916743821,-3.831895688,-3.923062413,The Mosaic Company_20170502,-4.736607834,-4.356646737,-4.416942393,-4.487486616
LLY,Lilly (Eli) & Co.,2017,4,25,-5.313188113,-4.714232184,-4.624755651,-4.726758159,Lilly (Eli) & Co._20170425,-4.816730599,-4.017046382,-4.27691566,-4.506271077
MAS,Masco Corp.,2017,7,27,-4.781880526,-4.938206191,-4.452549522,-4.595090352,Masco Corp._20170727,-4.995988463,-4.668293653,-4.643463154,-4.66124721
PEP,PepsiCo Inc.,2017,2,15,-5.180325964,-5.121252207,-5.1604741,-5.245542257,PepsiCo Inc._20170215,-6.690549811,-5.478165071,-5.194634019,-5.121482051
RCL,Royal Caribbean Cruises Ltd,2017,11,7,-4.882102892,-4.824551306,-4.762535488,-4.518250009,Royal Caribbean Cruises Ltd_20171107,-4.810233445,-4.141942206,-4.186343054,-4.257933066
IT,Gartner Inc,2017,8,8,-4.629522073,-4.268953204,-4.606739036,-4.522772828,Gartner Inc_20170808,-5.255229146,-5.275588858,-4.9633994,-4.979431223
